CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
12864,139,1,147.12,2011-07-24,2,1,1,211,4,About to Sleep
12865,27,2,1568.23,2011-11-13,4,2,4,424,10,Potential Loyalists
12866,284,1,559.12,2011-03-01,1,1,3,113,5,Other
12867,27,7,4009.34,2011-11-13,4,5,5,455,14,Champions
12868,186,6,1607.06,2011-06-07,1,5,4,154,10,Can't Lose Them
12871,85,2,380.64,2011-09-16,2,2,2,222,6,Need Attention
12872,327,2,599.97,2011-01-17,1,2,3,123,6,Other
12873,283,1,374.0,2011-03-02,1,1,2,112,4,Hibernating
12875,144,2,343.23,2011-07-19,2,2,2,222,6,Need Attention
12876,58,2,2218.02,2011-10-13,3,2,5,325,10,Potential Loyalists
12877,4,12,1535.77,2011-12-06,5,5,4,554,14,Champions
12878,237,2,854.99,2011-04-17,1,2,3,123,6,Other
12879,45,3,573.22,2011-10-26,3,3,3,333,9,Loyal Customers
12881,276,1,298.0,2011-03-09,1,1,2,112,4,Hibernating
12882,10,2,1463.04,2011-11-30,5,2,4,524,11,Potential Loyalists
12883,25,4,703.47,2011-11-15,4,4,3,443,11,Loyal Customers
12884,89,1,309.05,2011-09-12,2,1,2,212,5,About to Sleep
12885,64,3,1175.22,2011-10-07,3,3,4,334,10,Loyal Customers
12886,68,2,1378.4,2011-10-03,3,2,4,324,9,Potential Loyalists
12888,215,2,354.12,2011-05-09,1,2,2,122,5,Hibernating
12890,25,1,376.72,2011-11-15,4,1,2,412,7,Promising
12891,186,3,331.0,2011-06-07,1,3,2,132,6,Other
12893,31,1,176.55,2011-11-09,4,1,1,411,6,Recent Customers
12895,43,2,372.8,2011-10-28,3,2,2,322,7,Promising
12897,205,2,216.5,2011-05-19,1,2,1,121,4,Hibernating
12901,9,28,17654.54,2011-12-01,5,5,5,555,15,Champions
12902,265,1,138.68,2011-03-20,1,1,1,111,3,Lost
12904,19,2,496.06,2011-11-21,4,2,3,423,9,Potential Loyalists
12906,12,5,2919.81,2011-11-28,5,4,5,545,14,Champions
12908,177,2,750.0,2011-06-16,2,2,3,223,7,Need Attention
12909,40,5,2178.67,2011-10-31,3,4,5,345,12,Loyal Customers
12910,24,8,3075.04,2011-11-16,4,5,5,455,14,Champions
12912,3,5,1662.3,2011-12-07,5,4,4,544,13,Champions
12913,5,5,2483.63,2011-12-05,5,4,5,545,14,Champions
12915,149,2,363.65,2011-07-14,2,2,2,222,6,Need Attention
12916,139,4,2944.95,2011-07-24,2,4,5,245,11,Can't Lose Them
12917,129,1,594.0,2011-08-03,2,1,3,213,6,Other
12919,9,6,1335.19,2011-12-01,5,5,4,554,14,Champions
12920,18,1,162.78,2011-11-22,4,1,1,411,6,Recent Customers
12921,10,37,16587.09,2011-11-30,5,5,5,555,15,Champions
12922,162,1,405.38,2011-07-01,2,1,2,212,5,About to Sleep
12923,65,1,172.82,2011-10-06,3,1,1,311,5,Promising
12924,89,4,933.7,2011-09-12,2,4,4,244,10,Can't Lose Them
12925,5,2,694.05,2011-12-05,5,2,3,523,10,Potential Loyalists
12928,36,5,2062.7,2011-11-04,3,4,5,345,12,Loyal Customers
12929,312,1,117.85,2011-02-01,1,1,1,111,3,Lost
12930,79,2,415.8,2011-09-22,2,2,2,222,6,Need Attention
12931,22,15,42055.96,2011-11-18,4,5,5,455,14,Champions
12933,25,3,607.53,2011-11-15,4,3,3,433,10,Loyal Customers
12935,3,7,2160.7,2011-12-07,5,5,5,555,15,Champions
12936,18,4,1063.9,2011-11-22,4,4,4,444,12,Champions
12937,16,4,1504.27,2011-11-24,4,4,4,444,12,Champions
12938,26,1,114.14,2011-11-14,4,1,1,411,6,Recent Customers
12939,65,8,11581.8,2011-10-06,3,5,5,355,13,Loyal Customers
12940,55,2,899.69,2011-10-16,3,2,3,323,8,Potential Loyalists
12942,132,3,675.6,2011-07-31,2,3,3,233,8,Need Attention
12944,36,2,604.51,2011-11-04,3,2,3,323,8,Potential Loyalists
12945,289,1,462.95,2011-02-24,1,1,2,112,4,Hibernating
12947,144,6,1603.99,2011-07-19,2,5,4,254,11,Can't Lose Them
12948,17,7,2064.95,2011-11-23,4,5,5,455,14,Champions
12949,31,8,4167.22,2011-11-09,4,5,5,455,14,Champions
12950,3,3,1843.0,2011-12-07,5,3,4,534,12,Loyal Customers
12951,9,6,1064.07,2011-12-01,5,5,4,554,14,Champions
12952,6,4,1387.79,2011-12-04,5,4,4,544,13,Champions
12953,10,1,329.85,2011-11-30,5,1,2,512,8,Promising
12955,2,11,4757.16,2011-12-08,5,5,5,555,15,Champions
12956,307,1,108.07,2011-02-06,1,1,1,111,3,Lost
12957,10,8,4017.54,2011-11-30,5,5,5,555,15,Champions
12962,8,2,266.39,2011-12-02,5,2,2,522,9,Promising
12963,9,8,1856.63,2011-12-01,5,5,4,554,14,Champions
12965,90,1,769.81,2011-09-11,2,1,3,213,6,Other
12966,10,1,160.18,2011-11-30,5,1,1,511,7,Recent Customers
12967,359,2,1660.9,2010-12-16,1,2,4,124,7,Other
12968,113,1,135.95,2011-08-19,2,1,1,211,4,About to Sleep
12970,8,4,405.47,2011-12-02,5,4,2,542,11,Potential Loyalists
12971,4,86,11189.91,2011-12-06,5,5,5,555,15,Champions
12974,198,1,144.8,2011-05-26,1,1,1,111,3,Lost
12976,212,1,738.6,2011-05-12,1,1,3,113,5,Other
12977,157,1,39.24,2011-07-06,2,1,1,211,4,About to Sleep
12980,158,9,7374.9,2011-07-05,2,5,5,255,12,Can't Lose Them
12981,30,2,372.22,2011-11-10,4,2,2,422,8,Promising
12982,243,1,390.54,2011-04-11,1,1,2,112,4,Hibernating
12984,19,1,97.5,2011-11-21,4,1,1,411,6,Recent Customers
12985,1,2,1239.38,2011-12-09,5,2,4,524,11,Potential Loyalists
12987,74,2,558.7,2011-09-27,2,2,3,223,7,Need Attention
12988,293,1,505.82,2011-02-20,1,1,3,113,5,Other
12989,4,15,6924.11,2011-12-06,5,5,5,555,15,Champions
12990,32,3,409.5,2011-11-08,4,3,2,432,9,Potential Loyalists
12991,24,2,503.76,2011-11-16,4,2,3,423,9,Potential Loyalists
12993,24,4,414.76,2011-11-16,4,4,2,442,10,Potential Loyalists
12994,5,3,974.42,2011-12-05,5,3,4,534,12,Loyal Customers
12995,86,1,211.32,2011-09-15,2,1,1,211,4,About to Sleep
12997,23,4,1226.89,2011-11-17,4,4,4,444,12,Champions
12999,197,3,455.88,2011-05-27,1,3,2,132,6,Other
13000,107,3,534.85,2011-08-25,2,3,3,233,8,Need Attention
13001,5,13,9785.97,2011-12-05,5,5,5,555,15,Champions
13002,319,1,120.95,2011-01-25,1,1,1,111,3,Lost
13003,106,3,149.05,2011-08-26,2,3,1,231,6,Other
13004,12,18,5655.91,2011-11-28,5,5,5,555,15,Champions
13005,174,2,513.7,2011-06-19,2,2,3,223,7,Need Attention
13006,57,1,81.57,2011-10-14,3,1,1,311,5,Promising
13008,324,1,229.47,2011-01-20,1,1,1,111,3,Lost
13011,373,1,50.55,2010-12-02,1,1,1,111,3,Lost
13012,10,8,1646.84,2011-11-30,5,5,4,554,14,Champions
13013,2,13,4810.94,2011-12-08,5,5,5,555,15,Champions
13014,11,10,3466.28,2011-11-29,5,5,5,555,15,Champions
13015,54,5,3339.64,2011-10-17,3,4,5,345,12,Loyal Customers
13016,74,3,789.89,2011-09-27,2,3,3,233,8,Need Attention
13017,8,1,204.0,2011-12-02,5,1,1,511,7,Recent Customers
13018,17,28,7277.7,2011-11-23,4,5,5,455,14,Champions
13021,5,9,2616.38,2011-12-05,5,5,5,555,15,Champions
13023,65,2,689.9,2011-10-06,3,2,3,323,8,Potential Loyalists
13026,2,5,975.36,2011-12-08,5,4,4,544,13,Champions
13027,114,6,6912.0,2011-08-18,2,5,5,255,12,Can't Lose Them
13028,23,2,661.32,2011-11-17,4,2,3,423,9,Potential Loyalists
13029,31,3,1247.5,2011-11-09,4,3,4,434,11,Loyal Customers
13030,12,2,752.44,2011-11-28,5,2,3,523,10,Potential Loyalists
13032,53,2,1010.18,2011-10-18,3,2,4,324,9,Potential Loyalists
13033,358,1,190.55,2010-12-17,1,1,1,111,3,Lost
13034,55,2,642.77,2011-10-16,3,2,3,323,8,Potential Loyalists
13035,74,2,921.88,2011-09-27,2,2,3,223,7,Need Attention
13037,139,3,881.07,2011-07-24,2,3,3,233,8,Need Attention
13038,81,3,908.46,2011-09-20,2,3,3,233,8,Need Attention
13040,9,2,676.99,2011-12-01,5,2,3,523,10,Potential Loyalists
13043,274,1,516.42,2011-03-11,1,1,3,113,5,Other
13044,292,1,560.47,2011-02-21,1,1,3,113,5,Other
13045,100,1,305.28,2011-09-01,2,1,2,212,5,About to Sleep
13046,31,2,629.31,2011-11-09,4,2,3,423,9,Potential Loyalists
13047,32,10,3237.54,2011-11-08,4,5,5,455,14,Champions
13048,15,4,1819.41,2011-11-25,4,4,4,444,12,Champions
13049,65,2,656.68,2011-10-06,3,2,3,323,8,Potential Loyalists
13050,15,17,5836.86,2011-11-25,4,5,5,455,14,Champions
13052,213,1,348.15,2011-05-11,1,1,2,112,4,Hibernating
13055,79,3,1214.41,2011-09-22,2,3,4,234,9,At Risk
13058,25,3,271.4,2011-11-15,4,3,2,432,9,Potential Loyalists
13059,250,1,183.4,2011-04-04,1,1,1,111,3,Lost
13060,254,1,307.53,2011-03-31,1,1,2,112,4,Hibernating
13061,73,1,248.61,2011-09-28,2,1,1,211,4,About to Sleep
13062,192,1,346.98,2011-06-01,1,1,2,112,4,Hibernating
13064,13,4,1105.59,2011-11-27,5,4,4,544,13,Champions
13065,374,1,205.86,2010-12-01,1,1,1,111,3,Lost
13066,25,2,470.8,2011-11-15,4,2,2,422,8,Promising
13067,83,1,115.46,2011-09-18,2,1,1,211,4,About to Sleep
13068,11,2,344.0,2011-11-29,5,2,2,522,9,Promising
13069,1,24,4431.44,2011-12-09,5,5,5,555,15,Champions
13070,193,1,228.8,2011-05-31,1,1,1,111,3,Lost
13072,267,1,177.15,2011-03-18,1,1,1,111,3,Lost
13075,130,1,919.61,2011-08-02,2,1,3,213,6,Other
13077,2,4,728.02,2011-12-08,5,4,3,543,12,Loyal Customers
13078,4,26,12627.94,2011-12-06,5,5,5,555,15,Champions
13079,5,5,220.1,2011-12-05,5,4,1,541,10,Potential Loyalists
13080,180,1,58.08,2011-06-13,2,1,1,211,4,About to Sleep
13081,12,11,28337.38,2011-11-28,5,5,5,555,15,Champions
13082,127,9,3613.63,2011-08-05,2,5,5,255,12,Can't Lose Them
13083,5,2,303.75,2011-12-05,5,2,2,522,9,Promising
13085,158,2,416.08,2011-07-05,2,2,2,222,6,Need Attention
13089,3,97,58762.08,2011-12-07,5,5,5,555,15,Champions
13090,9,14,8910.82,2011-12-01,5,5,5,555,15,Champions
13091,29,1,345.82,2011-11-11,4,1,2,412,7,Promising
13092,71,5,477.83,2011-09-30,3,4,2,342,9,Potential Loyalists
13093,276,8,7832.47,2011-03-09,1,5,5,155,11,Can't Lose Them
13094,22,12,1927.32,2011-11-18,4,5,4,454,13,Champions
13095,71,1,74.4,2011-09-30,3,1,1,311,5,Promising
13097,33,10,6003.22,2011-11-07,4,5,5,455,14,Champions
13098,2,28,28882.44,2011-12-08,5,5,5,555,15,Champions
13099,100,1,207.36,2011-09-01,2,1,1,211,4,About to Sleep
13101,235,1,101.19,2011-04-19,1,1,1,111,3,Lost
13102,2,24,6424.09,2011-12-08,5,5,5,555,15,Champions
13103,40,1,243.94,2011-10-31,3,1,1,311,5,Promising
13104,4,6,1098.48,2011-12-06,5,5,4,554,14,Champions
13106,134,1,76.5,2011-07-29,2,1,1,211,4,About to Sleep
13107,45,4,1531.62,2011-10-26,3,4,4,344,11,Loyal Customers
13108,373,1,350.06,2010-12-02,1,1,2,112,4,Hibernating
13109,60,2,786.54,2011-10-11,3,2,3,323,8,Potential Loyalists
13110,32,7,1488.67,2011-11-08,4,5,4,454,13,Champions
13113,1,24,12245.96,2011-12-09,5,5,5,555,15,Champions
13115,12,4,2294.78,2011-11-28,5,4,5,545,14,Champions
13116,139,1,501.14,2011-07-24,2,1,3,213,6,Other
13117,22,8,984.91,2011-11-18,4,5,4,454,13,Champions
13118,20,5,1197.81,2011-11-20,4,4,4,444,12,Champions
13120,239,1,30.6,2011-04-15,1,1,1,111,3,Lost
13121,270,1,283.73,2011-03-15,1,1,2,112,4,Hibernating
13122,95,2,922.39,2011-09-06,2,2,3,223,7,Need Attention
13124,90,3,3756.33,2011-09-11,2,3,5,235,10,At Risk
13126,5,8,2099.64,2011-12-05,5,5,5,555,15,Champions
13127,78,1,259.17,2011-09-23,2,1,2,212,5,About to Sleep
13130,95,1,64.0,2011-09-06,2,1,1,211,4,About to Sleep
13131,24,3,1073.3,2011-11-16,4,3,4,434,11,Loyal Customers
13132,262,1,77.3,2011-03-23,1,1,1,111,3,Lost
13133,274,2,109.8,2011-03-11,1,2,1,121,4,Hibernating
13134,86,4,1793.58,2011-09-15,2,4,4,244,10,Can't Lose Them
13135,197,1,3096.0,2011-05-27,1,1,5,115,7,Other
13136,57,5,2607.61,2011-10-14,3,4,5,345,12,Loyal Customers
13137,11,8,3603.29,2011-11-29,5,5,5,555,15,Champions
13138,23,6,962.39,2011-11-17,4,5,4,454,13,Champions
13139,17,7,5064.94,2011-11-23,4,5,5,455,14,Champions
13140,109,3,422.47,2011-08-23,2,3,2,232,7,Need Attention
13141,85,5,2388.75,2011-09-16,2,4,5,245,11,Can't Lose Them
13142,20,1,307.09,2011-11-20,4,1,2,412,7,Promising
13144,333,1,110.95,2011-01-11,1,1,1,111,3,Lost
13145,40,4,618.52,2011-10-31,3,4,3,343,10,Loyal Customers
13146,27,1,228.91,2011-11-13,4,1,1,411,6,Recent Customers
13147,11,4,712.8,2011-11-29,5,4,3,543,12,Loyal Customers
13148,30,12,3683.26,2011-11-10,4,5,5,455,14,Champions
13149,15,4,1676.06,2011-11-25,4,4,4,444,12,Champions
13151,296,1,1257.87,2011-02-17,1,1,4,114,6,Other
13153,6,1,486.22,2011-12-04,5,1,2,512,8,Promising
13155,34,4,971.76,2011-11-06,3,4,4,344,11,Loyal Customers
13157,50,4,1741.22,2011-10-21,3,4,4,344,11,Loyal Customers
13158,95,4,1201.06,2011-09-06,2,4,4,244,10,Can't Lose Them
13159,9,4,1429.35,2011-12-01,5,4,4,544,13,Champions
13160,23,1,91.8,2011-11-17,4,1,1,411,6,Recent Customers
13161,314,1,112.75,2011-01-30,1,1,1,111,3,Lost
13162,123,4,1688.29,2011-08-09,2,4,4,244,10,Can't Lose Them
13165,47,2,1021.48,2011-10-24,3,2,4,324,9,Potential Loyalists
13166,284,1,417.2,2011-03-01,1,1,2,112,4,Hibernating
13167,19,4,791.33,2011-11-21,4,4,3,443,11,Loyal Customers
13168,37,4,1299.59,2011-11-03,3,4,4,344,11,Loyal Customers
13169,64,2,712.88,2011-10-07,3,2,3,323,8,Potential Loyalists
13170,27,1,108.81,2011-11-13,4,1,1,411,6,Recent Customers
13171,22,3,468.41,2011-11-18,4,3,2,432,9,Potential Loyalists
13173,5,2,353.65,2011-12-05,5,2,2,522,9,Promising
13174,17,3,2742.82,2011-11-23,4,3,5,435,12,Loyal Customers
13176,47,1,481.49,2011-10-24,3,1,2,312,6,Promising
13177,65,1,282.45,2011-10-06,3,1,2,312,6,Promising
13178,27,11,5725.47,2011-11-13,4,5,5,455,14,Champions
13182,46,1,121.18,2011-10-25,3,1,1,311,5,Promising
13183,8,9,3957.78,2011-12-02,5,5,5,555,15,Champions
13184,15,10,1668.95,2011-11-25,4,5,4,454,13,Champions
13185,268,1,71.4,2011-03-17,1,1,1,111,3,Lost
13186,40,3,1575.89,2011-10-31,3,3,4,334,10,Loyal Customers
13187,338,1,236.02,2011-01-06,1,1,1,111,3,Lost
13188,12,1,114.6,2011-11-28,5,1,1,511,7,Recent Customers
13189,19,2,260.68,2011-11-21,4,2,2,422,8,Promising
13192,96,2,911.94,2011-09-05,2,2,3,223,7,Need Attention
13193,62,1,112.08,2011-10-09,3,1,1,311,5,Promising
13194,136,1,60.7,2011-07-27,2,1,1,211,4,About to Sleep
13196,12,4,1797.78,2011-11-28,5,4,4,544,13,Champions
13198,11,6,3401.24,2011-11-29,5,5,5,555,15,Champions
13199,4,38,9817.12,2011-12-06,5,5,5,555,15,Champions
13200,20,4,870.09,2011-11-20,4,4,3,443,11,Loyal Customers
13203,10,4,869.46,2011-11-30,5,4,3,543,12,Loyal Customers
13207,16,2,250.26,2011-11-24,4,2,2,422,8,Promising
13208,59,6,1217.65,2011-10-12,3,5,4,354,12,Loyal Customers
13209,31,8,5891.61,2011-11-09,4,5,5,455,14,Champions
13210,94,1,353.48,2011-09-07,2,1,2,212,5,About to Sleep
13211,11,3,1095.42,2011-11-29,5,3,4,534,12,Loyal Customers
13212,20,3,786.83,2011-11-20,4,3,3,433,10,Loyal Customers
13213,57,5,1520.58,2011-10-14,3,4,4,344,11,Loyal Customers
13216,268,1,333.74,2011-03-17,1,1,2,112,4,Hibernating
13217,123,3,533.98,2011-08-09,2,3,3,233,8,Need Attention
13218,128,1,62.64,2011-08-04,2,1,1,211,4,About to Sleep
13220,79,4,819.29,2011-09-22,2,4,3,243,9,At Risk
13221,241,2,847.41,2011-04-13,1,2,3,123,6,Other
13223,201,2,163.2,2011-05-23,1,2,1,121,4,Hibernating
13224,61,2,2155.95,2011-10-10,3,2,5,325,10,Potential Loyalists
13225,4,7,6463.84,2011-12-06,5,5,5,555,15,Champions
13226,274,1,108.21,2011-03-11,1,1,1,111,3,Lost
13227,202,1,257.7,2011-05-22,1,1,2,112,4,Hibernating
13228,82,1,358.0,2011-09-19,2,1,2,212,5,About to Sleep
13229,226,1,160.95,2011-04-28,1,1,1,111,3,Lost
13230,5,14,2755.63,2011-12-05,5,5,5,555,15,Champions
13232,13,7,1328.35,2011-11-27,5,5,4,554,14,Champions
13233,75,2,605.12,2011-09-26,2,2,3,223,7,Need Attention
13235,213,1,1031.07,2011-05-11,1,1,4,114,6,Other
13236,25,2,744.85,2011-11-15,4,2,3,423,9,Potential Loyalists
13238,18,4,700.73,2011-11-22,4,4,3,443,11,Loyal Customers
13239,262,1,329.56,2011-03-23,1,1,2,112,4,Hibernating
13240,97,4,663.65,2011-09-04,2,4,3,243,9,At Risk
13242,113,3,270.4,2011-08-19,2,3,2,232,7,Need Attention
13243,204,1,585.12,2011-05-20,1,1,3,113,5,Other
13244,93,1,121.74,2011-09-08,2,1,1,211,4,About to Sleep
13245,51,1,430.5,2011-10-20,3,1,2,312,6,Promising
13246,19,6,1961.52,2011-11-21,4,5,4,454,13,Champions
13247,18,4,501.12,2011-11-22,4,4,3,443,11,Loyal Customers
13248,125,2,465.68,2011-08-07,2,2,2,222,6,Need Attention
13249,93,3,711.41,2011-09-08,2,3,3,233,8,Need Attention
13253,157,2,1030.4,2011-07-06,2,2,4,224,8,Other
13255,10,2,399.51,2011-11-30,5,2,2,522,9,Promising
13258,12,3,672.83,2011-11-28,5,3,3,533,11,Loyal Customers
13259,62,1,283.18,2011-10-09,3,1,2,312,6,Promising
13260,62,1,557.62,2011-10-09,3,1,3,313,7,Potential Loyalists
13261,269,2,944.1,2011-03-16,1,2,4,124,7,Other
13262,264,1,200.29,2011-03-21,1,1,1,111,3,Lost
13263,2,35,7436.93,2011-12-08,5,5,5,555,15,Champions
13265,54,5,2092.66,2011-10-17,3,4,5,345,12,Loyal Customers
13266,12,12,3834.26,2011-11-28,5,5,5,555,15,Champions
13267,3,19,4521.49,2011-12-07,5,5,5,555,15,Champions
13268,18,11,3174.75,2011-11-22,4,5,5,455,14,Champions
13269,2,15,5343.28,2011-12-08,5,5,5,555,15,Champions
13270,367,1,590.0,2010-12-08,1,1,3,113,5,Other
13271,38,1,211.49,2011-11-02,3,1,1,311,5,Promising
13272,32,2,276.56,2011-11-08,4,2,2,422,8,Promising
13273,114,1,138.98,2011-08-18,2,1,1,211,4,About to Sleep
13276,64,2,590.93,2011-10-07,3,2,3,323,8,Potential Loyalists
13277,16,4,258.4,2011-11-24,4,4,2,442,10,Potential Loyalists
13278,41,1,542.73,2011-10-30,3,1,3,313,7,Potential Loyalists
13279,79,1,137.75,2011-09-22,2,1,1,211,4,About to Sleep
13280,123,3,798.46,2011-08-09,2,3,3,233,8,Need Attention
13282,19,3,1132.14,2011-11-21,4,3,4,434,11,Loyal Customers
13283,60,2,93.66,2011-10-11,3,2,1,321,6,Promising
13284,331,1,201.19,2011-01-13,1,1,1,111,3,Lost
13285,24,4,2709.12,2011-11-16,4,4,5,445,13,Champions
13291,156,1,361.11,2011-07-07,2,1,2,212,5,About to Sleep
13292,39,2,578.94,2011-11-01,3,2,3,323,8,Potential Loyalists
13294,190,2,873.74,2011-06-03,1,2,3,123,6,Other
13295,360,1,201.2,2010-12-15,1,1,1,111,3,Lost
13296,138,1,87.4,2011-07-25,2,1,1,211,4,About to Sleep
13297,8,4,2089.85,2011-12-02,5,4,5,545,14,Champions
13298,2,1,360.0,2011-12-08,5,1,2,512,8,Promising
13299,269,1,142.5,2011-03-16,1,1,1,111,3,Lost
13300,170,1,371.89,2011-06-23,2,1,2,212,5,About to Sleep
13301,104,4,618.09,2011-08-28,2,4,3,243,9,At Risk
13302,156,1,63.75,2011-07-07,2,1,1,211,4,About to Sleep
13304,352,1,300.42,2010-12-23,1,1,2,112,4,Hibernating
13305,5,10,2000.86,2011-12-05,5,5,4,554,14,Champions
13307,121,1,15.0,2011-08-11,2,1,1,211,4,About to Sleep
13308,23,3,1385.51,2011-11-17,4,3,4,434,11,Loyal Customers
13309,8,5,1456.79,2011-12-02,5,4,4,544,13,Champions
13310,29,3,1132.03,2011-11-11,4,3,4,434,11,Loyal Customers
13311,5,2,598.57,2011-12-05,5,2,3,523,10,Potential Loyalists
13313,23,5,1555.32,2011-11-17,4,4,4,444,12,Champions
13314,2,3,775.94,2011-12-08,5,3,3,533,11,Loyal Customers
13316,38,4,5732.93,2011-11-02,3,4,5,345,12,Loyal Customers
13317,67,6,2273.68,2011-10-04,3,5,5,355,13,Loyal Customers
13318,2,3,640.76,2011-12-08,5,3,3,533,11,Loyal Customers
13319,6,26,10845.55,2011-12-04,5,5,5,555,15,Champions
13320,79,4,1532.2,2011-09-22,2,4,4,244,10,Can't Lose Them
13321,73,2,567.36,2011-09-28,2,2,3,223,7,Need Attention
13322,18,1,199.48,2011-11-22,4,1,1,411,6,Recent Customers
13323,4,5,787.85,2011-12-06,5,4,3,543,12,Loyal Customers
13324,37,10,7121.95,2011-11-03,3,5,5,355,13,Loyal Customers
13325,82,1,675.3,2011-09-19,2,1,3,213,6,Other
13327,39,8,3627.77,2011-11-01,3,5,5,355,13,Loyal Customers
13328,317,1,1308.48,2011-01-27,1,1,4,114,6,Other
13329,32,2,789.0,2011-11-08,4,2,3,423,9,Potential Loyalists
13330,93,3,1140.93,2011-09-08,2,3,4,234,9,At Risk
13332,15,1,350.9,2011-11-25,4,1,2,412,7,Promising
13334,83,3,3502.32,2011-09-18,2,3,5,235,10,At Risk
13336,78,1,795.12,2011-09-23,2,1,3,213,6,Other
13338,158,1,487.02,2011-07-05,2,1,2,212,5,About to Sleep
13339,201,1,860.12,2011-05-23,1,1,3,113,5,Other
13340,46,7,10736.48,2011-10-25,3,5,5,355,13,Loyal Customers
13341,261,1,775.85,2011-03-24,1,1,3,113,5,Other
13343,178,1,353.43,2011-06-15,2,1,2,212,5,About to Sleep
13344,68,3,2511.69,2011-10-03,3,3,5,335,11,Loyal Customers
13345,288,1,389.5,2011-02-25,1,1,2,112,4,Hibernating
13347,71,1,341.36,2011-09-30,3,1,2,312,6,Promising
13348,65,1,233.76,2011-10-06,3,1,1,311,5,Promising
13349,11,1,247.32,2011-11-29,5,1,1,511,7,Recent Customers
13350,17,2,979.12,2011-11-23,4,2,4,424,10,Potential Loyalists
13351,67,1,373.94,2011-10-04,3,1,2,312,6,Promising
13352,61,1,397.98,2011-10-10,3,1,2,312,6,Promising
13354,72,1,743.53,2011-09-29,3,1,3,313,7,Potential Loyalists
13355,123,1,674.7,2011-08-09,2,1,3,213,6,Other
13356,81,1,768.24,2011-09-20,2,1,3,213,6,Other
13357,258,1,609.4,2011-03-27,1,1,3,113,5,Other
13358,269,1,439.03,2011-03-16,1,1,2,112,4,Hibernating
13359,64,1,439.56,2011-10-07,3,1,2,312,6,Promising
13362,10,4,3090.74,2011-11-30,5,4,5,545,14,Champions
13363,18,2,992.5,2011-11-22,4,2,4,424,10,Potential Loyalists
13364,72,1,134.96,2011-09-29,3,1,1,311,5,Promising
13365,34,2,2225.37,2011-11-06,3,2,5,325,10,Potential Loyalists
13366,51,1,56.16,2011-10-20,3,1,1,311,5,Promising
13368,257,2,623.4,2011-03-28,1,2,3,123,6,Other
13369,366,1,308.28,2010-12-09,1,1,2,112,4,Hibernating
13370,372,1,754.87,2010-12-03,1,1,3,113,5,Other
13372,90,1,378.64,2011-09-11,2,1,2,212,5,About to Sleep
13373,61,3,3312.25,2011-10-10,3,3,5,335,11,Loyal Customers
13375,89,1,778.65,2011-09-12,2,1,3,213,6,Other
13376,100,3,1019.76,2011-09-01,2,3,4,234,9,At Risk
13379,27,3,572.56,2011-11-13,4,3,3,433,10,Loyal Customers
13381,32,6,3639.31,2011-11-08,4,5,5,455,14,Champions
13382,281,1,222.99,2011-03-04,1,1,1,111,3,Lost
13384,31,7,4151.93,2011-11-09,4,5,5,455,14,Champions
13385,330,1,534.57,2011-01-14,1,1,3,113,5,Other
13388,132,2,677.1,2011-07-31,2,2,3,223,7,Need Attention
13389,12,3,797.96,2011-11-28,5,3,3,533,11,Loyal Customers
13390,75,1,544.08,2011-09-26,2,1,3,213,6,Other
13391,204,1,59.8,2011-05-20,1,1,1,111,3,Lost
13394,2,8,2520.02,2011-12-08,5,5,5,555,15,Champions
13395,186,1,307.72,2011-06-07,1,1,2,112,4,Hibernating
13396,30,2,1360.99,2011-11-10,4,2,4,424,10,Potential Loyalists
13397,73,5,1544.13,2011-09-28,2,4,4,244,10,Can't Lose Them
13398,193,1,457.34,2011-05-31,1,1,2,112,4,Hibernating
13402,128,2,621.23,2011-08-04,2,2,3,223,7,Need Attention
13403,18,1,75.0,2011-11-22,4,1,1,411,6,Recent Customers
13404,2,2,252.49,2011-12-08,5,2,2,522,9,Promising
13405,75,3,572.45,2011-09-26,2,3,3,233,8,Need Attention
13408,2,62,28117.04,2011-12-08,5,5,5,555,15,Champions
13410,25,5,1003.06,2011-11-15,4,4,4,444,12,Champions
13411,108,1,213.55,2011-08-24,2,1,1,211,4,About to Sleep
13414,134,3,1390.5,2011-07-29,2,3,4,234,9,At Risk
13416,44,2,712.5,2011-10-27,3,2,3,323,8,Potential Loyalists
13417,5,2,640.83,2011-12-05,5,2,3,523,10,Potential Loyalists
13418,12,18,6127.43,2011-11-28,5,5,5,555,15,Champions
13419,64,1,221.06,2011-10-07,3,1,1,311,5,Promising
13420,150,2,159.85,2011-07-13,2,2,1,221,5,About to Sleep
13421,41,2,1833.71,2011-10-30,3,2,4,324,9,Potential Loyalists
13422,65,1,2626.3,2011-10-06,3,1,5,315,9,Potential Loyalists
13425,109,3,1624.21,2011-08-23,2,3,4,234,9,At Risk
13426,1,10,3641.32,2011-12-09,5,5,5,555,15,Champions
13427,20,3,582.6,2011-11-20,4,3,3,433,10,Loyal Customers
13428,11,1,201.78,2011-11-29,5,1,1,511,7,Recent Customers
13429,11,4,1006.8,2011-11-29,5,4,4,544,13,Champions
13430,19,2,679.45,2011-11-21,4,2,3,423,9,Potential Loyalists
13431,68,2,1269.1,2011-10-03,3,2,4,324,9,Potential Loyalists
13434,75,2,534.24,2011-09-26,2,2,3,223,7,Need Attention
